sample no_occurences quality_scores
X1237T 14877 8
X1237T 60509 9
X1265N 5680471 0
X1265N 22467 1
X1265N 29642 10
X1265N 9598 11
X1265N 19678 12
X1265N 25898 13
X1265N 8448 14
X1265N 45173 15
X1265N 14970 16
X1265N 25218 17
X1265N 23742 18
X1265N 34899 19
X1265N 6671 2
X1265N 49157 20
X1265N 64647 21
X1265N 82813 22
X1265N 74836 23
X1265N 138514 24
X1265N 270778 25
X1265N 9218 26
X1265N 831788 27
X1265N 6161 28
X1265N 5839 29
X1265N 45782 3
X1265N 15910 30
X1265N 18070 31
X1265N 3203 32
X1265N 47919 33
X1265N 6670 34
X1265N 6875 35
X1265N 14471 36
X1265N 23099 37
X1265N 5955 38
X1265N 60454 39
X1265N 11100 4
X1265N 992252 40
X1265N 13256 41
X1265N 43016 42
X1265N 33342 43
X1265N 30189 44
X1265N 94134 45
X1265N 50990 46
X1265N 124382 47
X1265N 165403 48
X1265N 159465 49
X1265N 11807 5
X1265N 688400 50
X1265N 36625 51
X1265N 70039 52
X1265N 23605 53
X1265N 38024 54
X1265N 88369 55
X1265N 8243 56
X1265N 145413 57
X1265N 11325 58
X1265N 17873 59
X1265N 18851 6
X1265N 104086511 60
X1265N 27227 7
X1265N 14037 8
X1265N 53453 9
X1265T 5425878 0
X1265T 22354 1
X1265T 28884 10
X1265T 9582 11
X1265T 19532 12
X1265T 27043 13
X1265T 10218 14
X1265T 46584 15
X1265T 14633 16
X1265T 22172 17
X1265T 22470 18
X1265T 35595 19
X1265T 6864 2
X1265T 52058 20
X1265T 68948 21
X1265T 89659 22
X1265T 80375 23
X1265T 144357 24
X1265T 272917 25
X1265T 9568 26
X1265T 849787 27
X1265T 6277 28
X1265T 5993 29
X1265T 47175 3
X1265T 16058 30
X1265T 18427 31
X1265T 3442 32
X1265T 49021 33
X1265T 7071 34
X1265T 7435 35
X1265T 13756 36
X1265T 23406 37
X1265T 6232 38
X1265T 62776 39
X1265T 11032 4
X1265T 1039915 40
X1265T 12961 41
X1265T 43330 42
X1265T 34020 43
X1265T 31493 44
X1265T 98690 45
X1265T 52468 46
X1265T 128299 47
X1265T 169822 48
X1265T 168106 49
X1265T 11213 5
X1265T 717980 50
X1265T 36792 51
X1265T 72188 52
X1265T 23708 53
X1265T 37380 54
X1265T 90763 55
X1265T 5902 56
X1265T 148476 57
X1265T 8468 58
X1265T 15164 59
X1265T 17833 6
X1265T 111723408 60
X1265T 26411 7
X1265T 13384 8
X1265T 53452 9
X1269N 5520630 0
X1269N 22813 1
X1269N 29856 10
X1269N 9743 11
X1269N 19137 12
X1269N 26985 13
X1269N 8801 14
X1269N 47629 15
X1269N 15126 16
X1269N 23560 17
X1269N 23314 18
X1269N 36437 19
X1269N 6898 2
X1269N 48566 20
X1269N 65187 21
X1269N 82800 22
X1269N 77109 23
X1269N 139079 24
X1269N 278957 25
X1269N 9752 26
X1269N 864557 27
X1269N 6348 28
X1269N 6039 29
X1269N 47633 3
X1269N 14985 30
X1269N 18231 31
X1269N 3266 32
X1269N 49284 33
X1269N 6504 34
X1269N 6941 35
X1269N 13661 36
X1269N 24347 37
X1269N 5926 38
X1269N 62481 39
X1269N 11363 4
X1269N 1016076 40
X1269N 13043 41
X1269N 43734 42
X1269N 34737 43
X1269N 30447 44
X1269N 95021 45
X1269N 50049 46
X1269N 125491 47
X1269N 167133 48
X1269N 161218 49
X1269N 12257 5
X1269N 718373 50
X1269N 34669 51
X1269N 69180 52
X1269N 22780 53
X1269N 33821 54
X1269N 90649 55
X1269N 7201 56
X1269N 145683 57
X1269N 10107 58
X1269N 16487 59
X1269N 18873 6
X1269N 106852757 60
X1269N 27981 7
X1269N 13332 8
X1269N 54930 9
X1269T 4781771 0
X1269T 23213 1
X1269T 27915 10
X1269T 9779 11
X1269T 20245 12
X1269T 27784 13
X1269T 9525 14
X1269T 46656 15
X1269T 13681 16
X1269T 20449 17
X1269T 23537 18
X1269T 36689 19
X1269T 6954 2
X1269T 48942 20
X1269T 62929 21
X1269T 78438 22
X1269T 73840 23
X1269T 133680 24
X1269T 262262 25
X1269T 9558 26
X1269T 824919 27
X1269T 6559 28
X1269T 6213 29
X1269T 47691 3
X1269T 17167 30
X1269T 18605 31
X1269T 3418 32
X1269T 49730 33
X1269T 6759 34
X1269T 7324 35
X1269T 14694 36
X1269T 23367 37
X1269T 7050 38
X1269T 62399 39
X1269T 11328 4
X1269T 1000608 40
X1269T 14350 41
X1269T 45492 42
X1269T 37607 43
X1269T 31092 44
X1269T 105006 45
X1269T 51424 46
X1269T 121588 47
X1269T 173521 48
X1269T 163763 49
X1269T 12082 5
X1269T 669337 50
X1269T 51954 51
X1269T 68185 52
X1269T 24036 53
X1269T 55359 54
X1269T 90202 55
X1269T 9935 56
X1269T 155928 57
X1269T 11161 58
X1269T 21359 59
X1269T 19762 6
X1269T 105703607 60
X1269T 27499 7
X1269T 13353 8
X1269T 53991 9
X1283N 5468654 0
X1283N 23996 1
X1283N 31996 10
X1283N 11294 11
X1283N 20809 12
X1283N 28112 13
X1283N 8856 14
X1283N 48303 15
X1283N 15997 16
X1283N 24294 17
X1283N 23375 18
X1283N 35099 19
X1283N 7101 2
X1283N 45096 20
X1283N 68739 21
X1283N 90231 22
X1283N 83201 23
X1283N 150190 24
X1283N 287107 25
X1283N 11080 26
X1283N 856391 27
X1283N 7430 28
X1283N 7614 29
X1283N 49249 3
X1283N 17104 30
X1283N 20083 31
X1283N 3922 32
X1283N 51416 33
X1283N 7839 34
X1283N 8140 35
X1283N 15514 36
X1283N 25670 37
X1283N 7458 38
X1283N 65362 39
X1283N 12638 4
X1283N 1041914 40
X1283N 14488 41
X1283N 44918 42
X1283N 36110 43
X1283N 31948 44
X1283N 99532 45
X1283N 54327 46
X1283N 129705 47
X1283N 170572 48
X1283N 168108 49
X1283N 13823 5
X1283N 724526 50
X1283N 38308 51
X1283N 72425 52
X1283N 24039 53
X1283N 37318 54
X1283N 92246 55
X1283N 7461 56
X1283N 147778 57
X1283N 10439 58
X1283N 17188 59
X1283N 21048 6
X1283N 108042919 60
X1283N 29587 7
X1283N 14138 8
X1283N 57503 9
X1283T 4661029 0
X1283T 23671 1
X1283T 29625 10
X1283T 10650 11
X1283T 20506 12
X1283T 27244 13
X1283T 8281 14
X1283T 47500 15
X1283T 14592 16
X1283T 21144 17
X1283T 23017 18
X1283T 33481 19
X1283T 6657 2
X1283T 41631 20
X1283T 65562 21
X1283T 78438 22
X1283T 78016 23
X1283T 137231 24
X1283T 266449 25
X1283T 10423 26
X1283T 815805 27
X1283T 6843 28
X1283T 6504 29
X1283T 49286 3
X1283T 17263 30
X1283T 18788 31
X1283T 3542 32
X1283T 51248 33
X1283T 6942 34
X1283T 7486 35
X1283T 14980 36
X1283T 24594 37
X1283T 7216 38
X1283T 63144 39
X1283T 11987 4
X1283T 1010192 40
X1283T 14317 41
X1283T 44763 42
X1283T 36763 43
X1283T 30852 44
X1283T 106972 45
X1283T 52321 46
X1283T 122406 47
X1283T 174594 48
X1283T 164462 49
X1283T 12764 5
X1283T 671967 50
X1283T 51018 51
X1283T 69252 52
X1283T 24282 53
X1283T 51582 54
X1283T 90872 55
X1283T 10013 56
X1283T 155122 57
X1283T 12014 58
X1283T 21575 59
X1283T 20999 6
X1283T 105833177 60
X1283T 28880 7
X1283T 13165 8
X1283T 56462 9
X128T 4758499 0
X128T 21736 1
X128T 26883 10
X128T 8704 11
X128T 17611 12
X128T 25533 13
X128T 8379 14
X128T 43459 15
X128T 12313 16
X128T 17811 17
X128T 19907 18
X128T 34812 19
X128T 6431 2
X128T 47067 20
X128T 61454 21
X128T 79035 22
X128T 73315 23
X128T 137110 24
X128T 271716 25
X128T 8765 26
X128T 799326 27
X128T 5736 28
X128T 5625 29
X128T 43979 3
X128T 14648 30
X128T 17226 31
X128T 3023 32
X128T 45828 33
X128T 6137 34
X128T 6703 35
X128T 13656 36
X128T 22160 37
X128T 5638 38
X128T 58239 39
X128T 10458 4
X128T 965027 40
X128T 12292 41
X128T 41713 42
X128T 32980 43
X128T 28346 44
X128T 96045 45
X128T 48007 46
X128T 119007 47
X128T 164950 48
X128T 153485 49
X128T 10799 5
X128T 668075 50
X128T 40905 51
X128T 65347 52
X128T 21459 53
X128T 41213 54
X128T 86768 55
X128T 7409 56
X128T 142818 57
X128T 9345 58
X128T 16897 59
X128T 17708 6
X128T 102175915 60
X128T 26307 7
X128T 12923 8
X128T 50451 9
X1326N 5237220 0
X1326N 23091 1
X1326N 30499 10
X1326N 10344 11
X1326N 22325 12
X1326N 27552 13
X1326N 8675 14
X1326N 49228 15
X1326N 13873 16
X1326N 19350 17
X1326N 24429 18
X1326N 37418 19
X1326N 6954 2
X1326N 51457 20
X1326N 68831 21
X1326N 87094 22
X1326N 82364 23
X1326N 147715 24
X1326N 281658 25
X1326N 10264 26
X1326N 887561 27
X1326N 6877 28
X1326N 6573 29
X1326N 50496 3
X1326N 17550 30
X1326N 19700 31
X1326N 3625 32
X1326N 52470 33
X1326N 7029 34
X1326N 7556 35
X1326N 16285 36
X1326N 25418 37
X1326N 6808 38
X1326N 66020 39
X1326N 11837 4
X1326N 1067753 40
X1326N 15096 41
X1326N 48449 42
X1326N 37358 43
X1326N 34468 44
X1326N 102728 45
X1326N 55232 46
X1326N 132763 47
X1326N 176714 48
X1326N 180149 49
X1326N 12274 5
X1326N 733236 50
X1326N 43961 51
X1326N 74202 52
X1326N 25334 53
X1326N 44884 54
X1326N 94917 55
X1326N 10001 56
X1326N 158982 57
X1326N 13107 58
X1326N 20786 59
X1326N 21284 6
X1326N 112081291 60
X1326N 28397 7
X1326N 13473 8
X1326N 58059 9
X1326T 4832486 0
X1326T 21286 1
X1326T 26517 10
X1326T 9353 11
X1326T 18582 12
X1326T 23809 13
X1326T 8518 14
X1326T 43250 15
X1326T 12928 16
X1326T 18796 17
X1326T 22713 18
X1326T 35410 19
X1326T 6628 2
X1326T 48897 20
X1326T 62756 21
X1326T 82231 22
X1326T 76720 23
X1326T 136778 24
X1326T 248456 25
X1326T 9381 26
X1326T 775570 27
X1326T 6533 28
X1326T 6011 29
X1326T 44588 3
X1326T 15717 30
X1326T 17570 31
X1326T 3449 32
X1326T 46518 33
X1326T 6677 34
X1326T 7052 35
X1326T 14316 36
X1326T 23587 37
X1326T 6783 38
X1326T 58459 39
X1326T 11100 4
X1326T 934019 40
X1326T 13586 41
X1326T 42493 42
X1326T 35272 43
X1326T 29825 44
X1326T 102694 45
X1326T 49018 46
X1326T 117799 47
X1326T 170838 48
X1326T 150135 49
X1326T 11356 5
X1326T 656150 50
X1326T 51095 51
X1326T 65704 52
X1326T 22315 53
X1326T 53298 54
X1326T 87387 55
X1326T 9049 56
X1326T 148024 57
X1326T 9909 58
X1326T 19285 59
X1326T 18374 6
X1326T 102975505 60
X1326T 25409 7
X1326T 12341 8
X1326T 49650 9
X1341N 5244012 0
X1341N 20415 1
X1341N 25038 10
X1341N 9338 11
X1341N 18476 12
X1341N 23111 13
X1341N 7485 14
X1341N 39684 15
X1341N 14698 16
X1341N 24925 17
X1341N 22395 18
X1341N 32765 19
X1341N 6227 2
X1341N 43991 20
X1341N 57063 21
X1341N 75495 22
X1341N 71051 23
X1341N 133885 24
X1341N 237971 25
X1341N 7948 26
X1341N 723113 27
X1341N 5886 28
X1341N 5512 29
X1341N 40623 3
X1341N 14214 30
X1341N 15842 31
X1341N 2983 32
X1341N 41515 33
X1341N 6087 34
X1341N 6403 35
X1341N 13091 36
X1341N 20258 37
X1341N 5719 38
X1341N 52666 39
X1341N 10736 4
X1341N 843698 40
X1341N 12344 41
X1341N 38715 42
X1341N 31126 43
X1341N 27428 44
X1341N 84780 45
X1341N 46270 46
X1341N 110291 47
X1341N 148057 48
X1341N 140962 49
X1341N 11311 5
X1341N 591354 50
X1341N 39319 51
X1341N 59293 52
X1341N 20718 53
X1341N 42405 54
X1341N 76561 55
X1341N 8031 56
X1341N 130078 57
X1341N 10283 58
X1341N 17750 59
X1341N 18405 6
X1341N 88094950 60
X1341N 25192 7
X1341N 12118 8
X1341N 46253 9
X1341T 5214424 0
X1341T 23169 1
X1341T 27948 10
X1341T 10529 11
X1341T 19318 12
X1341T 25529 13
X1341T 8328 14
X1341T 46062 15
X1341T 16055 16
X1341T 25763 17
X1341T 23634 18
X1341T 34651 19
X1341T 6845 2
X1341T 47058 20
X1341T 64210 21
X1341T 85575 22
X1341T 80131 23
X1341T 144565 24
X1341T 269841 25
X1341T 9384 26
X1341T 824552 27
X1341T 6861 28
X1341T 6148 29
X1341T 47930 3
X1341T 16337 30
X1341T 18264 31
X1341T 3347 32
X1341T 48239 33
X1341T 7102 34
X1341T 7541 35
X1341T 14983 36
X1341T 24084 37
X1341T 6553 38
X1341T 61254 39
X1341T 12205 4
X1341T 1002434 40
X1341T 14046 41
X1341T 44266 42
X1341T 37655 43
X1341T 30244 44
X1341T 108864 45
X1341T 51360 46
X1341T 124105 47
X1341T 178154 48
X1341T 157865 49
X1341T 12679 5
X1341T 692558 50
X1341T 49971 51
X1341T 69683 52
X1341T 22911 53
X1341T 50236 54
X1341T 91326 55
X1341T 9080 56
X1341T 151345 57
X1341T 10304 58
X1341T 19946 59
X1341T 20618 6
X1341T 107384649 60
X1341T 28078 7
X1341T 12912 8
X1341T 53538 9
X1364N 5787386 0
X1364N 21320 1
X1364N 28190 10
X1364N 10230 11
X1364N 18490 12
X1364N 24776 13
X1364N 7469 14
X1364N 44294 15
X1364N 14206 16
X1364N 26565 17
X1364N 24259 18
X1364N 36556 19
X1364N 6450 2
X1364N 47976 20
X1364N 63612 21
X1364N 77939 22
X1364N 74784 23
X1364N 131447 24
X1364N 249700 25
X1364N 9315 26
X1364N 832167 27
X1364N 6244 28
X1364N 6110 29
X1364N 44519 3
X1364N 14576 30
X1364N 17852 31
X1364N 3260 32
X1364N 48530 33
X1364N 6635 34
X1364N 6967 35
X1364N 13630 36
X1364N 23522 37
X1364N 6163 38
X1364N 60928 39
X1364N 10932 4
X1364N 913236 40
X1364N 13422 41
X1364N 44119 42
X1364N 34800 43
X1364N 30724 44
X1364N 95552 45
X1364N 50200 46
X1364N 125325 47
X1364N 164702 48
X1364N 169084 49
X1364N 11963 5
X1364N 705970 50
X1364N 37577 51
X1364N 69441 52
X1364N 22971 53
X1364N 36837 54
X1364N 87671 55
X1364N 7244 56
X1364N 140052 57
X1364N 9998 58
X1364N 17076 59
X1364N 18150 6
X1364N 107358373 60
X1364N 27342 7
X1364N 11943 8
X1364N 52130 9
X1364T 5373275 0
X1364T 23080 1
X1364T 27361 10
X1364T 10664 11
X1364T 19440 12
X1364T 26759 13
X1364T 8446 14
X1364T 46506 15
X1364T 16070 16
X1364T 29574 17
X1364T 25204 18
X1364T 38039 19
X1364T 7046 2
X1364T 50666 20
X1364T 65308 21
X1364T 83937 22
X1364T 78530 23
X1364T 136783 24
X1364T 260933 25
X1364T 9712 26
X1364T 836995 27
X1364T 6394 28
X1364T 5998 29
X1364T 47645 3
X1364T 15989 30
X1364T 18312 31
X1364T 3430 32
X1364T 49341 33
X1364T 6754 34
X1364T 7134 35
X1364T 14235 36
X1364T 23768 37
X1364T 6631 38
X1364T 62199 39
X1364T 11438 4
X1364T 1000635 40
X1364T 13675 41
X1364T 44178 42
X1364T 36859 43
X1364T 29934 44
X1364T 105406 45
X1364T 50904 46
X1364T 123050 47
X1364T 173774 48
X1364T 158043 49
X1364T 12821 5
X1364T 692466 50
X1364T 47260 51
X1364T 69097 52
X1364T 22896 53
X1364T 47052 54
X1364T 90693 55
X1364T 8564 56
X1364T 150904 57
X1364T 9903 58
X1364T 18826 59
X1364T 19739 6
X1364T 106593827 60
X1364T 27719 7
X1364T 12498 8
X1364T 53273 9
X137N 5658026 0
X137N 22371 1
X137N 29294 10
X137N 10537 11
X137N 20656 12
X137N 26918 13
X137N 9310 14
X137N 46602 15
X137N 16566 16
X137N 25950 17
X137N 23687 18
X137N 36696 19
X137N 6551 2
X137N 50050 20
X137N 67544 21
X137N 88131 22
X137N 83998 23
X137N 146308 24
X137N 270473 25
X137N 8640 26
X137N 847522 27
X137N 6416 28
X137N 6066 29
X137N 47410 3
X137N 16693 30
X137N 18436 31
X137N 3646 32
X137N 48778 33
X137N 7076 34
X137N 7524 35
X137N 14857 36
X137N 23261 37
X137N 6036 38
X137N 61417 39
X137N 12331 4
X137N 1015985 40
X137N 14200 41
X137N 44917 42
X137N 35482 43
X137N 32125 44
X137N 97725 45
X137N 55663 46
X137N 128282 47
X137N 168698 48
X137N 166792 49
X137N 12785 5
X137N 706270 50
X137N 36309 51
X137N 70847 52
X137N 24181 53
X137N 36821 54
X137N 90292 55
X137N 8004 56
X137N 146828 57
X137N 11853 58
X137N 18441 59
X137N 19972 6
X137N 107073168 60
X137N 28064 7
X137N 13632 8
X137N 54104 9
X137T 5258830 0
X137T 22289 1
X137T 28771 10
X137T 10218 11
X137T 20790 12
X137T 26116 13
X137T 8767 14
X137T 46896 15
X137T 14881 16
X137T 23125 17
X137T 22791 18
X137T 34954 19
X137T 6553 2
X137T 47028 20
X137T 66845 21
X137T 85025 22
X137T 81540 23
X137T 146179 24
X137T 272112 25
X137T 8950 26
X137T 834218 27
X137T 6627 28
X137T 6088 29
X137T 47767 3
X137T 16072 30
X137T 18885 31
X137T 3590 32
X137T 49117 33
X137T 7018 34
X137T 7283 35
X137T 15115 36
X137T 23998 37
X137T 6403 38
X137T 61404 39
X137T 11466 4
X137T 1002907 40
X137T 13216 41
X137T 44500 42
X137T 35989 43
X137T 30129 44
X137T 102711 45
X137T 51373 46
X137T 125521 47
X137T 173967 48
X137T 164627 49
X137T 11914 5
X137T 716926 50
X137T 47661 51
X137T 70990 52
X137T 23597 53
X137T 48769 54
X137T 92645 55
X137T 8687 56
X137T 157141 57
X137T 10528 58
X137T 19178 59
X137T 19353 6
X137T 105889000 60
X137T 27698 7
X137T 12876 8
X137T 54096 9
X1410N 5764133 0
X1410N 23269 1
X1410N 31674 10
X1410N 10070 11
X1410N 18530 12
X1410N 26896 13
X1410N 7830 14
X1410N 48770 15
X1410N 15545 16
X1410N 24106 17
X1410N 22884 18
X1410N 38787 19
X1410N 5960 2
X1410N 52878 20
X1410N 71061 21
X1410N 93799 22
X1410N 87987 23
X1410N 152794 24
X1410N 296080 25
X1410N 9401 26
X1410N 935256 27
X1410N 6522 28
X1410N 6367 29
X1410N 48416 3
X1410N 15064 30
X1410N 19273 31
X1410N 3227 32
X1410N 52219 33
X1410N 7220 34
X1410N 7507 35
X1410N 14259 36
X1410N 25617 37
X1410N 6129 38
X1410N 67100 39
X1410N 11463 4
X1410N 1054028 40
X1410N 13555 41
X1410N 45646 42
X1410N 36136 43
X1410N 31316 44
X1410N 102754 45
X1410N 53302 46
X1410N 132874 47
X1410N 179748 48
X1410N 170384 49
X1410N 12348 5
X1410N 781577 50
X1410N 35754 51
X1410N 74045 52
X1410N 23891 53
X1410N 34807 54
X1410N 95305 55
X1410N 6409 56
X1410N 155175 57
X1410N 9701 58
X1410N 15730 59
X1410N 18901 6
X1410N 116562238 60
X1410N 28513 7
X1410N 13266 8
X1410N 57745 9
X1410T 4874581 0
X1410T 21534 1
X1410T 27406 10
X1410T 9348 11
X1410T 17905 12
X1410T 25447 13
X1410T 8008 14
X1410T 44567 15
X1410T 14873 16
X1410T 20500 17
X1410T 20411 18
X1410T 33762 19
X1410T 5935 2
X1410T 42862 20
X1410T 63131 21
X1410T 80007 22
X1410T 72414 23
X1410T 135119 24
X1410T 265083 25
X1410T 8693 26
X1410T 817926 27
X1410T 6245 28
X1410T 6017 29
X1410T 44163 3
X1410T 14364 30
X1410T 17875 31
X1410T 2978 32
X1410T 46763 33
X1410T 6273 34
X1410T 6789 35
X1410T 13705 36
X1410T 22739 37
X1410T 6374 38
X1410T 60428 39
X1410T 10543 4
X1410T 950411 40
X1410T 12833 41
X1410T 42666 42
X1410T 35189 43
X1410T 28482 44
X1410T 101943 45
X1410T 47646 46
X1410T 117906 47
X1410T 171778 48
X1410T 153600 49
X1410T 11619 5
X1410T 680182 50
X1410T 45343 51
X1410T 65793 52
X1410T 21481 53
X1410T 44232 54
X1410T 88179 55
X1410T 8334 56
X1410T 148365 57
X1410T 9427 58
X1410T 17471 59
X1410T 17837 6
X1410T 105616911 60
X1410T 26611 7
X1410T 12450 8
X1410T 51580 9
X1419N 5369470 0
X1419N 23183 1
X1419N 29224 10
X1419N 9787 11
X1419N 20333 12
X1419N 26744 13
X1419N 9070 14
X1419N 45957 15
X1419N 14649 16
X1419N 21287 17
X1419N 23743 18
X1419N 36367 19
X1419N 6949 2
X1419N 51755 20
X1419N 64790 21
X1419N 83553 22
X1419N 74797 23
X1419N 136514 24
X1419N 262125 25
X1419N 9418 26
X1419N 832991 27
X1419N 6390 28
X1419N 5855 29
X1419N 47245 3
X1419N 16380 30
X1419N 18457 31
X1419N 3413 32
X1419N 49149 33
X1419N 6550 34
X1419N 7046 35
X1419N 14453 36
X1419N 23543 37
X1419N 6201 38
X1419N 61174 39
X1419N 11732 4
X1419N 1005725 40
X1419N 14149 41
X1419N 44572 42
X1419N 35114 43
X1419N 31866 44
X1419N 94920 45
X1419N 52783 46
X1419N 124650 47
X1419N 164261 48
X1419N 170422 49
X1419N 12127 5
X1419N 674219 50
X1419N 39189 51
X1419N 68433 52
X1419N 24490 53
X1419N 41604 54
X1419N 88070 55
X1419N 8860 56
X1419N 146688 57
X1419N 12192 58
X1419N 19317 59
X1419N 20260 6
X1419N 102794072 60
X1419N 27386 7
X1419N 13245 8
X1419N 54460 9
X1419T 4649021 0
X1419T 22007 1
X1419T 27975 10
X1419T 9634 11
X1419T 19569 12
X1419T 26111 13
X1419T 9420 14
X1419T 47437 15
X1419T 14015 16
X1419T 18369 17
X1419T 22922 18
X1419T 34584 19
X1419T 6763 2
X1419T 46906 20
X1419T 62423 21
X1419T 80596 22
X1419T 73391 23
X1419T 133753 24
X1419T 247347 25
X1419T 9868 26
X1419T 812714 27
X1419T 6635 28
X1419T 5940 29
X1419T 47208 3
X1419T 16255 30
X1419T 18717 31
X1419T 3359 32
X1419T 50044 33
X1419T 6871 34
X1419T 7398 35
X1419T 14351 36
X1419T 24816 37
X1419T 7013 38
X1419T 63185 39
X1419T 11221 4
X1419T 1006296 40
X1419T 14213 41
X1419T 46021 42
X1419T 39022 43
X1419T 30535 44
X1419T 110924 45
X1419T 50838 46
X1419T 122520 47
X1419T 177671 48
X1419T 165020 49
X1419T 11982 5
X1419T 683809 50
X1419T 51239 51
X1419T 69883 52
X1419T 23076 53
X1419T 50251 54
X1419T 90867 55
X1419T 9596 56
X1419T 152955 57
X1419T 10377 58
X1419T 20407 59
X1419T 19231 6
X1419T 105377572 60
X1419T 26364 7
X1419T 12000 8
X1419T 52820 9
X1471T 5038226 0
X1471T 23449 1
X1471T 29058 10
X1471T 10859 11
X1471T 20125 12
X1471T 25883 13
X1471T 8892 14
X1471T 48073 15
X1471T 15958 16
X1471T 22817 17
X1471T 23821 18
X1471T 35471 19
X1471T 7176 2
X1471T 45601 20
X1471T 67163 21
X1471T 88106 22
X1471T 84778 23
X1471T 147334 24
X1471T 263650 25
X1471T 9175 26
X1471T 844587 27
X1471T 6778 28
X1471T 6887 29
X1471T 48771 3
X1471T 16685 30
X1471T 18740 31
X1471T 3382 32
X1471T 49552 33
X1471T 7393 34
X1471T 7666 35
X1471T 14733 36
X1471T 24651 37
X1471T 6641 38
X1471T 63619 39
X1471T 12198 4
X1471T 1028028 40
X1471T 14549 41
X1471T 46347 42
X1471T 37782 43
X1471T 31631 44
X1471T 108576 45
X1471T 53049 46
X1471T 125059 47
X1471T 176326 48
X1471T 167360 49
X1471T 13157 5
X1471T 692710 50
X1471T 50840 51
X1471T 69708 52
X1471T 24019 53
X1471T 51364 54
X1471T 91626 55
X1471T 9139 56
X1471T 154747 57
X1471T 10523 58
X1471T 20071 59
X1471T 19975 6
X1471T 107629663 60
X1471T 27448 7
X1471T 12883 8
X1471T 54118 9
X1499N 5201460 0
X1499N 20653 1
X1499N 27757 10
X1499N 9246 11
X1499N 18851 12
X1499N 24149 13
X1499N 7859 14
X1499N 43310 15
X1499N 13700 16
X1499N 19290 17
X1499N 21049 18
X1499N 32837 19
X1499N 5714 2
X1499N 44258 20
X1499N 60628 21
X1499N 77822 22
X1499N 71399 23
X1499N 136144 24
X1499N 257880 25
X1499N 8929 26
X1499N 797110 27
X1499N 6105 28
X1499N 5744 29
X1499N 44195 3
X1499N 14853 30
X1499N 17076 31
X1499N 3016 32
X1499N 46534 33
X1499N 6149 34
X1499N 6471 35
X1499N 13795 36
X1499N 22381 37
X1499N 6288 38
X1499N 58774 39
X1499N 10554 4
X1499N 935171 40
X1499N 12768 41
X1499N 41786 42
X1499N 33137 43
X1499N 28608 44
X1499N 92109 45
X1499N 47824 46
X1499N 116961 47
X1499N 159344 48
X1499N 147965 49
X1499N 11170 5
X1499N 665802 50
X1499N 36152 51
X1499N 66269 52
X1499N 22338 53
X1499N 35967 54
X1499N 84306 55
X1499N 7666 56
X1499N 138708 57
X1499N 10741 58
X1499N 17180 59
X1499N 18763 6
X1499N 100154157 60
X1499N 26554 7
X1499N 12765 8
X1499N 51036 9
X1499T 5318694 0
X1499T 23746 1
X1499T 29902 10
X1499T 10157 11
X1499T 20123 12
X1499T 26989 13
X1499T 8579 14
X1499T 48708 15
X1499T 14775 16
X1499T 18759 17
X1499T 21574 18
X1499T 37192 19
X1499T 6523 2
X1499T 49950 20
X1499T 67619 21
X1499T 84151 22
X1499T 78687 23
X1499T 146811 24
X1499T 291795 25
X1499T 9697 26
X1499T 878721 27
X1499T 6939 28
X1499T 6355 29
X1499T 49513 3
X1499T 16493 30
X1499T 19190 31
X1499T 3487 32
X1499T 51580 33
X1499T 6843 34
X1499T 7232 35
X1499T 14684 36
X1499T 25438 37
X1499T 6833 38
X1499T 65342 39
X1499T 11571 4
X1499T 1055971 40
X1499T 13751 41
X1499T 46325 42
X1499T 37121 43
X1499T 30587 44
X1499T 104406 45
X1499T 52378 46
X1499T 130087 47
X1499T 178124 48
X1499T 165690 49
X1499T 11993 5
X1499T 740543 50
X1499T 44117 51
X1499T 72162 52
X1499T 23739 53
X1499T 42273 54
X1499T 93247 55
X1499T 7745 56
X1499T 156739 57
X1499T 9953 58
X1499T 18024 59
X1499T 19580 6
X1499T 109204374 60
X1499T 29367 7
X1499T 13834 8
X1499T 56670 9
X1530N 5607986 0
X1530N 23929 1
X1530N 30182 10
X1530N 10194 11
X1530N 21127 12
X1530N 28778 13
X1530N 8758 14
X1530N 46549 15
X1530N 15986 16
X1530N 24591 17
X1530N 24649 18
X1530N 37678 19
X1530N 6620 2
X1530N 47534 20
X1530N 65348 21
X1530N 85918 22
X1530N 79907 23
X1530N 155129 24
X1530N 291165 25
X1530N 9481 26
X1530N 844391 27
X1530N 6716 28
X1530N 6599 29
X1530N 47059 3
X1530N 16841 30
X1530N 19169 31
X1530N 3398 32
X1530N 49050 33
X1530N 7001 34
X1530N 7335 35
X1530N 14910 36
X1530N 23966 37
X1530N 6342 38
X1530N 62268 39
X1530N 11637 4
X1530N 1029513 40
X1530N 14101 41
X1530N 45768 42
X1530N 36609 43
X1530N 30965 44
X1530N 101215 45
X1530N 52524 46
X1530N 129284 47
X1530N 175728 48
X1530N 156136 49
X1530N 12679 5
X1530N 725537 50
X1530N 39162 51
X1530N 70886 52
X1530N 23018 53
X1530N 38833 54
X1530N 93011 55
X1530N 7678 56
X1530N 145896 57
X1530N 10731 58
X1530N 18170 59
X1530N 20529 6
X1530N 105973661 60
X1530N 30541 7
X1530N 14215 8
X1530N 53395 9
X1530T 4711731 0
X1530T 23277 1
X1530T 27076 10
X1530T 9753 11
X1530T 19720 12
